0,-1,0
0,-1,0
0,0,0
0,-3,0
0,0,0
0,0,0
0,-3,0
0,-1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-3,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-10,-9,-9
-4,8,-2
0,-1,0
0,0,0
0,-2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-1,0
0,1,0
0,0,0
0,0,0
-1,-4,-1
-9,-6,-10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-10,-10,-10
-5,-5,-5
0,0,0
0,0,0
-6,-8,-6
-1,0,-1
0,0,0
0,0,0
